id,street,zip,saledate,price,bedrooms,squarefeet,lotsize,yearbuilt,condolike,latitude,longitude
74780,2124 Hyde Street #6,94109,2008-04-10,679000,NA,NA,NA,NA,1,37.800571,-122.419097
69785,2126 35th Avenue,94116,2008-05-14,760500,2,1125,3000,1939,0,37.74735,-122.492862
10439,2127 46th Avenue,94116,2009-05-15,725000,2,1100,3000,1940,0,37.746799,-122.505305
16960,2130 Harrison Street #2,94110,2009-03-31,575000,1,1073,NA,2001,1,37.762795,-122.412929
16960,2130 Harrison Street #2,94110,2009-03-31,575000,1,1073,NA,2001,1,37.762795,-122.412929
70635,2130 Harrison Street #2,94110,2008-05-07,600000,1,1073,NA,2001,1,37.762739,-122.4128978
70635,2130 Harrison Street #2,94110,2008-05-07,600000,1,1073,NA,2001,1,37.762739,-122.4128978
70636,2130 Harrison Street #5,94110,2008-05-07,600000,1,1070,NA,2001,1,37.762739,-122.4128978
50657,2130 Harrison Street #9,94110,2008-09-05,617000,1,905,NA,2001,1,37.762739,-122.4128978
10871,2133 Leavenworth Street,94133,2009-05-13,1495000,NA,NA,NA,NA,0,37.8008248,-122.417765
39,2133 Lincoln Way,94122,2009-07-14,650000,0,1207,NA,NA,0,37.765154,-122.480854
52641,2135 Vallejo Street #2,94123,2008-08-28,845000,2,1050,NA,1900,1,37.7954834,-122.4330173
63438,2138 26th Avenue,94116,2008-06-20,1360000,4,1400,2996,1937,0,37.74757,-122.483201
13043,214 Dorland Street,94114,2009-04-30,675000,NA,NA,NA,NA,0,37.7621018,-122.4291614
57833,2140 Scott Street,94115,2008-07-29,960000,4,2096,9781,1900,0,37.789598,-122.438868
66686,2142 42nd Avenue,94116,2008-05-30,685500,NA,NA,NA,1947,0,37.746744,-122.500341
42763,2149 Greenwich Street,94123,2008-10-15,842000,2,1184,NA,1914,0,37.7990336,-122.4350653
30928,215 Cole Street,94117,2008-12-19,775000,0,2309,2574,1900,0,37.772951,-122.451207
74567,215 Eureka Street,94114,2008-04-11,1600000,1,1120,2186,1924,0,37.758753,-122.437825
59824,215 Moulton Street,94123,2008-07-11,1893000,3,2080,11326,1995,0,37.799219,-122.436489
38654,215 Stillings Avenue,94131,2008-11-05,965000,0,1150,2500,1941,0,37.734411,-122.444538
78610,215 Westgate Drive,94127,2008-03-13,1525000,5,1802,3972,1929,0,37.730301,-122.464782
58432,2150 21st Avenue,94116,2008-07-25,878000,5,2010,6534,1927,0,37.7476,-122.478013
33037,2153 Taylor Street,94133,2008-12-10,980000,0,3918,1934,1916,0,37.80236,-122.414883
43600,2155 26th Avenue,94116,2008-10-10,720000,0,1730,2996,1931,0,37.747267,-122.483839
38651,2155 30th Avenue,94116,2008-11-05,899000,0,1475,2996,1939,0,37.747101,-122.487968
53536,2155 Buchanan Street #2,94115,2008-08-22,955000,2,1035,NA,1919,1,37.790037,-122.430969
22263,2155 Buchanan Street #9,94115,2009-02-26,900000,2,1120,NA,1919,1,37.790037,-122.430969
40785,2159 16th Avenue,94116,2008-10-27,820000,0,1600,3000,1931,0,37.747704,-122.472988
6041,2159 33rd Avenue,94116,2009-06-05,839000,0,1450,2996,1949,0,37.746914,-122.49118
19094,216 Dellbrook Avenue,94131,2009-03-18,825000,3,1435,4290,1956,0,37.749549,-122.452951
428,216 Dorland Street,94114,2009-07-08,752000,0,1066,NA,1890,0,37.76223,-122.428957
18961,216 Ellsworth Street,94110,2009-03-19,885000,2,1795,2275,1900,0,37.740007,-122.414739
61857,216 Hamilton Street,94134,2008-06-27,700000,NA,NA,NA,1946,0,37.728128,-122.410626
30475,216 Warren Drive,94131,2008-12-23,760000,4,2048,3297,1959,0,37.754164,-122.460463
45766,2163 30th Avenue,94116,2008-09-30,673000,3,1050,3000,1936,0,37.746941,-122.488113
20459,2163 40th Avenue,94116,2009-03-10,600000,3,1420,3000,1947,0,37.746467,-122.49883
71355,2165 9th Avenue,94116,2008-05-01,1580000,4,2092,4303,1954,0,37.748506,-122.465139
27262,2168 Pacific Avenue,94115,2009-01-16,1095000,0,1225,NA,1904,0,37.7938546,-122.4308971
11355,2169 Folsom Street #M103,94110,2009-05-08,610000,2,883,NA,2001,1,37.7625911,-122.4150223
44663,2169 Grove Street,94117,2008-10-03,815000,0,1697,NA,NA,0,37.7740842,-122.4523264
80164,217 Plymouth Avenue,94112,2008-02-29,485000,2,1520,2250,1908,0,37.712598,-122.456281
16044,2171 35th Avenue,94116,2009-04-07,695000,0,1350,3000,1937,0,37.746647,-122.493292
21811,2171 Grove Street,94117,2009-02-27,707000,0,1512,NA,1912,0,37.7740797,-122.4523603
65790,2178 33rd Avenue,94116,2008-06-06,801000,NA,NA,NA,1936,0,37.746554,-122.490653
63909,2178 40th Avenue,94116,2008-06-18,900000,NA,NA,NA,1948,0,37.746222,-122.498154
36309,218 Clipper Street,94114,2008-11-20,1200000,0,1346,2561,1952,0,37.749269,-122.429977
19385,218 Rolph Street,94112,2009-03-17,650000,2,1129,4565,1923,0,37.713939,-122.43786
61316,218 Rolph Street,94112,2008-07-01,599000,3,1549,6000,1923,0,37.71394,-122.438121
74696,218 Wawona Street,94127,2008-04-11,1092000,NA,NA,NA,1920,0,37.739616,-122.468709
5147,2186 33rd Avenue,94116,2009-06-11,830000,0,1350,2375,1936,0,37.746508,-122.490814
44150,2189 Market Street #4,94114,2008-10-08,694000,NA,NA,NA,NA,1,37.7659535,-122.4307579
81385,219 4th Avenue,94118,2008-02-21,2175000,NA,NA,NA,1900,0,37.784199,-122.462693
27608,219 Brannan Street #12J,94107,2009-01-15,1202500,2,1141,NA,2000,1,37.783028,-122.389927
50889,219 Brannan Street #12K,94107,2008-09-04,1525000,2,1291,NA,2000,1,37.783028,-122.389927
78232,219 Brannan Street #1G,94107,2008-03-17,719500,1,1032,NA,2000,1,37.783028,-122.389927
6030,219 Brannan Street #3C,94107,2009-06-05,582000,1,899,NA,2000,1,37.783136,-122.390184
71138,219 Brannan Street #4D,94107,2008-05-02,965000,2,1167,NA,2000,1,37.783028,-122.389927
11978,219 Brannan Street #6G,94107,2009-05-06,1320000,2,1309,NA,2000,1,37.783028,-122.389927
11978,219 Brannan Street #6G,94107,2009-05-06,1320000,2,1309,NA,2000,1,37.783028,-122.389927
36827,219 Curtis Street,94112,2008-11-18,561000,0,1631,1624,1926,0,37.711574,-122.438816
40466,2190 12th Avenue,94116,2008-10-28,720000,2,1032,1825,1949,0,37.748073,-122.468256
81383,2190 43rd Avenue,94116,2008-02-21,630000,NA,NA,NA,1944,0,37.74587,-122.501442
16333,2191 34th Avenue,94116,2009-04-06,680000,0,1049,1438,1952,0,37.746393,-122.4922
52744,2194 Pacific Avenue,94115,2008-08-27,910000,1,1095,NA,1950,0,37.7937969,-122.431321
42473,2198 Fell Street #1,94117,2008-10-16,775000,0,1171,NA,2000,1,37.772221,-122.453945
44198,22 Front Street,94111,2008-10-08,1050000,2,1347,NA,1985,0,37.7918518,-122.3984538
15686,22 Hoffman Avenue,94114,2009-04-09,2210000,2,1250,2648,1900,0,37.753878,-122.44106
28727,22 Tucker Avenue,94134,2009-01-06,431000,0,1039,2500,1953,0,37.715398,-122.403686
53019,220 Lombard Street #315,94111,2008-08-26,665000,0,894,NA,1992,1,37.8037589,-122.4055744
18748,220 Minerva Street,94112,2009-03-20,495000,0,968,3123,1912,0,37.715879,-122.460031
33115,2200 Pacific Avenue #10E,94115,2008-12-10,685000,1,1323,NA,1962,1,37.793994,-122.431812
61764,2200 Pacific Avenue #3B,94115,2008-06-30,786000,1,1172,NA,1962,1,37.793994,-122.431812
27611,2200 Pacific Avenue #4B,94115,2009-01-15,580000,1,1172,NA,1962,1,37.793994,-122.431812
80900,2200 Sacramento Street #1201,94115,2008-02-26,1920000,2,1133,952,1964,1,37.790681,-122.429498
11681,2200 Sacramento Street #505,94115,2009-05-07,687000,1,826,NA,1964,1,37.790681,-122.429498
81146,2200 Sacramento Street #507,94115,2008-02-22,995000,0,NA,1000,1964,1,37.790681,-122.429498
68622,2200 Sacramento Street #604,94115,2008-05-21,935000,NA,NA,NA,1964,1,37.790681,-122.429498
68016,2205 Sacramento Street #104,94115,2008-05-23,1040000,2,1582,8777,1908,1,37.790134,-122.429508
75388,2207 14th Avenue,94116,2008-04-04,925000,3,1675,1519,1939,0,37.746795,-122.470706
3173,2208 Mission Street #303,94110,2009-06-22,599000,NA,NA,NA,NA,1,37.761552,-122.419513
3172,2208 Mission Street #506,94110,2009-06-22,485000,NA,NA,NA,NA,1,37.761552,-122.419513
65524,2208 Sutter Street #3,94115,2008-06-09,875000,2,1310,NA,1996,1,37.785814,-122.436926
54370,2209 46th Avenue,94116,2008-08-19,699000,3,1284,2374,1936,0,37.745213,-122.505149
32148,221 Alpha Street,94134,2008-12-15,527500,2,975,1873,1944,0,37.71349,-122.404433
42761,221 Christopher Drive,94131,2008-10-15,785000,0,1245,5471,1960,0,37.755281,-122.457145
11257,221 Naglee Avenue,94112,2009-05-11,550000,0,1782,NA,1975,0,37.71331,-122.44856
77607,2211 39th Avenue,94116,2008-03-21,760000,NA,NA,NA,1952,0,37.745546,-122.497602
64618,2211 California Street #303,94115,2008-06-13,485000,1,410,418,1911,1,37.788961,-122.430971
78611,2212 Castro Street,94131,2008-03-13,3038000,NA,NA,NA,1941,0,37.743817,-122.433688
10868,2212 Lane Street,94124,2009-05-13,725000,0,1800,NA,1934,0,37.728409,-122.393442
13818,2218 31st Avenue,94116,2009-04-24,925000,0,1350,3000,NA,0,37.745812,-122.488451
27874,2219 34th Avenue,94116,2009-01-13,699000,0,1475,2996,1939,0,37.745641,-122.492329
17112,2222 18th Street,94107,2009-03-31,649000,NA,NA,NA,NA,0,37.762237,-122.40453
64074,2223 31st Avenue,94116,2008-06-18,935000,NA,NA,NA,1927,0,37.745715,-122.489103
1866,2225 23rd Street #108,94107,2009-06-29,298000,1,726,NA,1989,1,37.754428,-122.401888
75886,2225 23rd Street #308,94107,2008-04-01,510000,2,670,NA,1989,1,37.7545474,-122.401827
63217,2225 23rd Street #403,94107,2008-06-23,340000,NA,NA,NA,1989,1,37.7545474,-122.401827
46113,2225 Rivera Street,94116,2008-09-30,800000,2,1250,2495,1939,0,37.745898,-122.490356
52891,2226 35th Avenue,94116,2008-08-27,750000,3,1516,3000,1939,0,37.745486,-122.492731
10637,223 28th Street,94131,2009-05-14,1135000,3,2166,2962,1900,0,37.745017,-122.427422
71137,223 9th Street,94103,2008-05-02,320000,NA,NA,NA,1910,0,37.77483,-122.412561
4885,223 Anderson Street,94110,2009-06-12,335000,0,800,1746,1900,0,37.739951,-122.415023
27881,223 Moscow Street,94112,2009-01-13,562000,0,1025,2495,1949,0,37.723858,-122.425319
20461,2230 Beach Street #A,94123,2009-03-10,256000,0,387,NA,1950,1,37.8034399,-122.4458576
68015,2230 Pacific Avenue #203,94115,2008-05-23,750000,NA,NA,NA,1949,1,37.793968,-122.43207
6047,2232 Kirkham Street,94122,2009-06-05,791000,0,1525,2495,1937,0,37.759626,-122.484759
46723,2233 Santiago Street,94116,2008-09-26,800000,0,1280,2513,1936,0,37.743983,-122.491434
69816,2235 27th Avenue,94116,2008-05-13,945000,NA,NA,NA,1938,0,37.745697,-122.484806
6612,2238 21st Avenue,94116,2009-06-04,760000,2,1230,2996,1926,0,37.745907,-122.477876
51095,2239 37th Avenue,94116,2008-09-03,860000,0,1569,3000,1952,0,37.745158,-122.495514
60448,224 Grand View Avenue,94114,2008-07-08,665000,2,904,1742,1940,0,37.754592,-122.441135
72617,224 Upper Terrace,94117,2008-04-25,2800000,NA,NA,NA,1907,0,37.763525,-122.44486
66753,2240 Green Street #4,94123,2008-05-30,1200000,NA,NA,NA,1924,1,37.796351,-122.436035
4501,2242 17th Avenue,94116,2009-06-16,991500,0,1640,2996,1937,0,37.746042,-122.473603
42472,2243 20th Avenue,94116,2008-10-16,812000,0,1500,2996,1935,0,37.745887,-122.477296
41000,2243 38th Avenue,94116,2008-10-24,810500,0,1162,2996,1945,0,37.745045,-122.496427
67311,2243 Franklin Street,94109,2008-05-29,1200000,NA,NA,NA,1900,0,37.795139,-122.425309
3826,2247 40th Avenue,94116,2009-06-18,600000,0,1161,2996,1948,0,37.744898,-122.498532
54956,2249 9th Avenue,94116,2008-08-15,1200000,0,2074,4181,1966,0,37.747641,-122.466163
53860,225 Amber Drive,94131,2008-08-21,999000,0,1953,2896,1962,0,37.744303,-122.444155
29926,225 Bay Shore Boulevard #V,94124,2008-12-24,2500000,0,NA,14100,NA,1,37.744387,-122.403755
433,225 Granville Way,94127,2009-07-08,903500,0,1325,3746,1922,0,37.742245,-122.462477
65082,225 Paul Avenue,94124,2008-06-11,560000,NA,NA,NA,1921,0,37.722809,-122.398055
74553,2250 24th Street #122,94107,2008-04-11,385000,1,602,NA,1989,1,37.753288,-122.4019623
16049,2250 24th Street #323,94107,2009-04-07,440000,2,836,NA,1989,1,37.753419,-122.401968
68399,2250 24th Street #334,94107,2008-05-22,400000,1,602,NA,1989,1,37.753288,-122.4019623
30927,2258 32nd Avenue,94116,2008-12-19,618000,0,1000,2996,1928,0,37.74508,-122.489475
64256,2259 38th Avenue,94116,2008-06-17,760000,NA,NA,NA,1945,0,37.744767,-122.49656
45818,2259 Bay Street,94123,2008-09-30,1525000,0,1470,3436,1927,0,37.80143,-122.444184
16443,226 17th Avenue,94121,2009-04-03,1050000,3,2282,3000,2004,0,37.78367,-122.476225
324,226 Beverly Street,94132,2009-07-09,621500,0,1128,2500,NA,0,37.72025,-122.471488
59289,226 Moraga Street,94122,2008-07-21,800000,NA,NA,NA,1926,0,37.756745,-122.465076
39765,226 Palo Alto Avenue,94114,2008-10-31,3417000,3,2394,3249,1964,0,37.756816,-122.451337
58437,2260 Judah Street,94122,2008-07-25,1050000,4,1536,5662,1945,0,37.761441,-122.486202
64253,2266 Pacific Avenue #4,94115,2008-06-17,1240000,1,1400,NA,1910,1,37.793898,-122.432617
73513,227 5th Avenue,94118,2008-04-18,1850000,3,2060,3000,1907,0,37.784218,-122.463768
436,227 Arch Street,94132,2009-07-08,385000,0,805,2495,1947,0,37.714838,-122.467272
65081,227 Noriega Street,94122,2008-06-11,685000,NA,NA,NA,1924,0,37.754446,-122.466177
17440,2278 30th Avenue,94116,2009-03-27,655000,0,1450,2996,1931,0,37.744893,-122.487464
4505,228 Mallorca Way #2,94123,2009-06-16,1170000,3,1700,1834,1938,1,37.802922,-122.438442
64255,2282 41st Avenue,94116,2008-06-17,612000,2,962,2063,1947,0,37.744241,-122.499153
57834,2282 42nd Avenue,94116,2008-07-29,680000,4,4097,13068,1946,0,37.744268,-122.500317
54959,229 9th Avenue,94118,2008-08-15,1575000,4,1680,2996,1904,0,37.784002,-122.468048
81413,229 Brannan Street #14C,94107,2008-02-20,1750000,NA,NA,NA,2001,1,37.7828593,-122.3907805
66681,229 Whipple Avenue,94112,2008-05-30,665000,NA,NA,NA,1929,0,37.71235,-122.449964
6897,2299 Sacramento Street #1,94115,2009-06-02,610000,1,844,NA,1913,1,37.79016,-122.430528
72295,23 Clifford Terrace #25,94117,2008-04-29,1120000,NA,NA,NA,1953,1,37.763679,-122.443437
21661,23 Sherwood Court,94127,2009-02-27,869000,0,1647,4386,1961,0,37.735834,-122.453761
68746,23 Woodland Avenue,94117,2008-05-20,1425000,NA,NA,NA,1910,0,37.7637501,-122.4533972
73617,230 Gellert Drive,94132,2008-04-18,1320000,4,2523,5053,1955,0,37.729882,-122.492607
79112,230 Grattan Street #1,94117,2008-03-07,675000,3,2092,3361,1917,1,37.76402,-122.451665
34251,230 Howth Street,94112,2008-12-02,550000,2,925,2250,1927,0,37.720459,-122.451332
3060,230 North Lake Merced Hills #2D,94132,2009-06-23,481000,NA,NA,NA,NA,1,37.712542,-122.484133
68023,230 North Lake Merced Hills #3D,94132,2008-05-23,599000,NA,NA,NA,NA,1,37.7124469,-122.4841172
73946,230 Roosevelt Way,94114,2008-04-16,1325000,NA,NA,NA,1989,0,37.7661826,-122.4400653
21810,2301 37th Avenue,94116,2009-02-27,835000,2,1100,1750,1939,0,37.743913,-122.495341
40462,2301 Harrison Street #303,94110,2008-10-28,530000,0,900,NA,1993,1,37.760302,-122.412601
11682,2301 Ulloa Street,94116,2009-05-07,743000,3,2241,2975,1918,0,37.740777,-122.481174
42770,2306 Geary Boulevard,94115,2008-10-15,570000,3,1400,750,1904,0,37.78325,-122.441593
71771,231 Madrid Street,94112,2008-04-30,530000,NA,NA,NA,1922,0,37.725646,-122.429412
68672,2311 Scott Street #4,94115,2008-05-21,700000,1,735,NA,1965,1,37.791369,-122.439706
59861,2315 Divisadero Street #U,94115,2008-07-11,920000,NA,NA,NA,1962,1,37.791013,-122.441417
27017,232 Castro Street #2,94114,2009-01-21,950000,2,2053,NA,1997,1,37.765163,-122.435752
70039,2324 22nd Avenue,94116,2008-05-12,820000,NA,NA,NA,1927,0,37.744276,-122.478671
6611,2324 Divisadero Street,94115,2009-06-04,2550000,4,3500,2707,1900,0,37.79104,-122.440875
58433,2327 20th Avenue,94116,2008-07-25,890000,4,1525,6969,1924,0,37.744263,-122.477024
39766,2329 Divisadero Street #6,94115,2008-10-31,780000,2,1150,NA,1907,1,37.791024,-122.441217
45850,233 Randolph Street,94132,2008-09-30,540000,0,1087,1975,1946,0,37.714071,-122.464977
49939,2336 Castro Street,94131,2008-09-10,1100000,3,NA,2622,1927,0,37.74274,-122.433587
7958,234 Connecticut Street,94107,2009-05-28,750000,0,950,2495,1938,0,37.763296,-122.397755
33285,234 Guerrero Street,94103,2008-12-09,755500,NA,NA,NA,NA,0,37.7673974,-122.4244351
72614,2340 15th Street,94114,2008-04-25,1800000,NA,NA,NA,1897,0,37.765933,-122.436197
70644,2346 Clement Street #4,94121,2008-05-07,575000,1,695,NA,2004,1,37.782279,-122.484619
11927,2347 Union Street #4,94123,2009-05-06,634000,1,763,NA,1924,1,37.796497,-122.437892
81489,235 Berry Street,94158,2008-02-20,700000,2,910,NA,2007,0,37.7740007,-122.3955549
50525,235 Berry Street #708,94158,2008-09-05,1025000,2,1190,NA,NA,1,37.7740007,-122.3955549
28493,235 Dublin Street,94112,2009-01-08,495000,0,800,3023,1944,0,37.716292,-122.427728
11683,2358 27th Avenue,94116,2009-05-07,830000,0,1900,2996,1914,0,37.743448,-122.483988
36307,236 Hartford Street,94114,2008-11-20,710000,2,928,NA,1911,0,37.758727,-122.433843
31208,236 Sadowa Street,94112,2008-12-19,539000,2,890,3125,1908,0,37.712541,-122.460391
54953,236 Winding Way,94112,2008-08-15,758000,0,1871,3454,1925,0,37.709611,-122.435492
62216,237 14th Avenue,94118,2008-06-27,1350000,NA,NA,NA,1913,0,37.783662,-122.473412
61770,237 Arguello Boulevard #10,94118,2008-06-30,525000,1,598,5700,1907,1,37.786241,-122.459613
76648,237 Texas Street,94107,2008-03-28,1010000,NA,NA,NA,1907,0,37.763397,-122.395321
31896,2370 18th Avenue,94116,2008-12-16,848000,3,1874,2996,1935,0,37.743668,-122.474335
5955,2375 37th Avenue,94116,2009-06-08,650000,0,1425,2996,1941,0,37.742749,-122.495184
77406,2375 Chestnut Street,94123,2008-03-25,2125000,NA,NA,NA,1928,0,37.799817,-122.442409
12329,238 Eureka Street,94114,2009-05-04,1000000,0,1631,3040,1904,0,37.758339,-122.43836
52634,2380 Divisadero Street,94115,2008-08-28,905000,0,2080,2539,1900,0,37.791552,-122.4411266
72991,2387 30th Avenue,94116,2008-04-23,1025000,NA,NA,NA,1945,0,37.742803,-122.487716
60934,239 Brannan Street #5E,94107,2008-07-02,1000000,3,1338,5227,2002,1,37.782767,-122.3908995
20770,239 Brannan Street #7C,94107,2009-03-06,910000,2,1321,NA,2002,1,37.782767,-122.3908995
62718,239 Brannan Street #8G,94107,2008-06-25,1508000,1,1516,NA,2002,1,37.782767,-122.3908995
60157,239 Edinburgh Street,94112,2008-07-09,575000,4,2427,6534,1922,0,37.725147,-122.428699
56254,239 Mallorca Way,94123,2008-08-08,2510000,0,2660,2542,1933,0,37.803129,-122.439306
47500,239 Ramsell Street,94132,2008-09-23,660000,0,1015,2495,1938,0,37.71504,-122.466483
26846,239 Shields Street,94132,2009-01-22,502000,0,1000,1873,1941,0,37.71775,-122.465107
73174,239 Talbert Street,94134,2008-04-22,540000,NA,NA,NA,1941,0,37.708792,-122.406892
4650,2390 38th Avenue,94116,2009-06-15,885000,5,3113,2063,1951,0,37.742474,-122.495885
30469,24 Castle Manor Avenue,94112,2008-12-23,688000,0,1300,1999,1928,0,37.72961,-122.431061
30104,24 Coventry Court,94127,2008-12-24,591000,2,1012,3545,1959,0,37.736023,-122.452227
52629,24 Farallones Street,94112,2008-08-28,499000,0,925,3123,1948,0,37.714352,-122.453062
48047,24 Merced Avenue,94127,2008-09-19,1120000,0,1685,5000,1922,0,37.746412,-122.459357
6895,240 Andover Street,94110,2009-06-02,755000,0,1250,1750,1904,0,37.739863,-122.416616
39763,240 B Hartford Street,94114,2008-10-31,699000,NA,NA,NA,NA,0,37.758676,-122.433839
80897,240 Lombard Street #338,94111,2008-02-26,485000,NA,NA,NA,1993,1,37.8037394,-122.4057353
77788,240 Lombard Street #428,94111,2008-03-20,516000,NA,NA,NA,1993,1,37.8037394,-122.4057353
45843,240 Lombard Street #629,94111,2008-09-30,492500,0,580,NA,1993,1,37.8037394,-122.4057353
12008,240 Richland Avenue,94110,2009-05-06,1023000,4,3000,2500,1907,0,37.735643,-122.421881
68743,2401 Jackson Street #5,94115,2008-05-20,980000,NA,NA,NA,1908,1,37.792288,-122.434825
63886,2405 Folsom Street,94110,2008-06-18,1149000,NA,NA,NA,NA,0,37.758745,-122.414368
4310,2406 Washington Street,94115,2009-06-17,2400000,0,2986,2308,1900,0,37.791902,-122.433019
23582,2408 Taraval Street,94116,2009-02-17,620000,0,1780,2495,1919,0,37.742578,-122.49206
75784,2409 46th Avenue,94116,2008-04-02,669500,NA,NA,NA,1954,0,37.741453,-122.504776
52635,2409 Scott Street #2,94115,2008-08-28,939000,NA,NA,NA,1904,1,37.792297,-122.439897
63418,2409 Scott Street #4,94115,2008-06-20,928000,NA,NA,NA,1904,1,37.792297,-122.439897
68024,241 Chestnut Street,94133,2008-05-23,4000000,NA,NA,NA,1950,0,37.804207,-122.407335
39488,241 Clara Street,94107,2008-10-31,560000,0,1260,2000,1916,0,37.778615,-122.403208
2885,241 Pierce Street,94117,2009-06-23,945000,0,2050,NA,1895,0,37.772071,-122.433978
80131,241 Telegraph Hill Boulevard #4,94133,2008-02-29,1400000,NA,NA,NA,1973,1,37.803164,-122.406859
50508,241 Thrift Street,94112,2008-09-05,405000,0,837,3123,1946,0,37.717193,-122.460876
67773,2410 5th Street,94103,2008-05-27,3050000,NA,NA,NA,1996,0,37.7821195,-122.4057245
53857,2413 Franklin Street,94123,2008-08-21,3300000,0,6420,3047,1900,0,37.79669,-122.425606
